Date;Close;Open;High;Low;Volume;Variation;return;volatility;lag1;lag2;vol_lag1;vol_lag2;ret_abs;ret_sq;ma5;ma20;std5;std20
2022-11-02;868.88;874.97;879.76;868.88;;-0.7;-0.006984574083779632;0.00972712373716828;0.011945760173780363;-0.002645183326413839;0.009801285713165011;0.009125785889140675;0.006984574083779632;4.8784275131806083e-05;868.8399999999999;901.8735;0.008963967893734985;0.00972712373716828
2022-11-03;864.82;868.88;872.77;864.82;;-0.47;-0.004683633179695726;0.009621462779098134;-0.006984574083779632;0.011945760173780363;0.00972712373716828;0.009801285713165011;0.004683633179695726;2.1936419761946693e-05;868.0240000000001;898.135;0.00744075568350821;0.009621462779098134
2022-11-04;859.4;864.82;867.28;858.86;;-0.63;-0.006286921451190105;0.009125732511072272;-0.004683633179695726;-0.006984574083779632;0.009621462779098134;0.00972712373716828;0.006286921451190105;3.95253813334343e-05;866.53;893.7065;0.007825662968436726;0.009125732511072272
2022-11-07;862.96;859.4;867.67;857.95;;0.42;0.004133868726279051;0.00927900733443446;-0.006286921451190105;-0.004683633179695726;0.009125732511072272;0.009621462779098134;0.004133868726279051;1.7088870646107987e-05;866.2059999999999;889.4405;0.008205678416375057;0.00927900733443446
2022-11-08;854.0;862.96;863.44;853.88;;-1.04;-0.010437146278603798;0.009005139851048857;0.004133868726279051;-0.006286921451190105;0.00927900733443446;0.009125732511072272;0.010437146278603798;0.0001089340224409731;862.012;884.442;0.005444605458419314;0.009005139851048857
2022-11-09;850.87;854.0;857.71;850.5;;-0.37;-0.003671838341524803;0.00890444589588121;-0.010437146278603798;0.004133868726279051;0.009005139851048857;0.00927900733443446;0.003671838341524803;1.3482396806291615e-05;858.4100000000001;879.829;0.005320311744686567;0.00890444589588121
2022-11-10;831.48;850.87;851.78;831.48;;-2.28;-0.023052110019754758;0.009626004233009317;-0.003671838341524803;-0.010437146278603798;0.00890444589588121;0.009005139851048857;0.023052110019754758;0.0005313997763628777;851.742;874.8549999999999;0.010016361751972742;0.009626004233009317
2022-11-11;824.73;831.48;835.4;818.36;;-0.81;-0.008151185385288279;0.009597325347561789;-0.023052110019754758;-0.003671838341524803;0.009626004233009317;0.00890444589588121;0.008151185385288279;6.644182318533722e-05;844.808;869.994;0.00997765726537841;0.009597325347561789
2022-11-14;836.08;824.73;843.26;824.73;;1.38;0.0136682422442463;0.010500935721845182;-0.008151185385288279;-0.023052110019754758;0.009597325347561789;0.009626004233009317;0.0136682422442463;0.00018682084604739916;839.432;866.037;0.013292947748964036;0.010500935721845182
2022-11-15;846.68;836.08;848.58;836.08;;1.27;0.012598516965721321;0.011176359937225322;0.0136682422442463;-0.008151185385288279;0.010500935721845182;0.009597325347561789;0.012598516965721321;0.00015872262973556798;837.9680000000001;862.7355;0.015346389230898871;0.011176359937225322
2022-11-16;851.85;846.68;857.98;846.68;;0.61;0.006087635739581659;0.011388856660211688;0.012598516965721321;0.0136682422442463;0.011176359937225322;0.010500935721845182;0.006087635739581659;3.7059308897831934e-05;838.164;859.7945;0.01565390828353051;0.011388856660211688
2022-11-17;871.85;851.85;871.85;851.85;;2.35;0.02320693577195155;0.011871109274850265;0.006087635739581659;0.012598516965721321;0.011388856660211688;0.011176359937225322;0.02320693577195155;0.0005385618679234845;846.238;858.8870000000001;0.011598082811713538;0.011871109274850265
2022-11-21;866.64;871.85;875.92;866.64;;-0.6;-0.005993725126190812;0.01160684514261391;0.02320693577195155;0.006087635739581659;0.011871109274850265;0.011388856660211688;0.005993725126190812;3.592474088833107e-05;854.6200000000001;858.2880000000001;0.010790040414685335;0.01160684514261391
2022-11-22;868.57;866.64;874.11;866.64;;0.22;0.002224515529392881;0.011328153076814578;-0.005993725126190812;0.02320693577195155;0.01160684514261391;0.011871109274850265;0.002224515529392881;4.9484693405100895e-06;861.118;858.2945;0.011006032307414187;0.011328153076814578
2022-11-23;872.63;868.57;873.44;868.51;;0.47;0.004663458945577295;0.01130563911233934;0.002224515529392881;-0.005993725126190812;0.011328153076814578;0.01160684514261391;0.004663458945577295;2.1747849337084896e-05;866.308;858.26;0.010676718309012755;0.01130563911233934
2022-11-24;868.01;872.63;878.57;864.59;;-0.53;-0.0053084047809678885;0.010650584558443437;0.004663458945577295;0.002224515529392881;0.01130563911233934;0.011328153076814578;0.0053084047809678885;2.8179161318602735e-05;869.54;858.7385;0.011818717889732114;0.010650584558443437
2022-11-25;873.33;868.01;874.77;867.07;;0.61;0.006110255954541721;0.01038918764035593;-0.0053084047809678885;0.004663458945577295;0.010650584558443437;0.01130563911233934;0.006110255954541721;3.733522783001256e-05;869.836;858.96;0.0056471253155511636;0.01038918764035593
2022-11-28;873.09;873.33;876.73;872.87;;-0.03;-0.0002748479764441981;0.010372308619786837;0.006110255954541721;-0.0053084047809678885;0.01038918764035593;0.010650584558443437;0.0002748479764441981;7.554141015547048e-08;871.126;859.2710000000001;0.004508044766326562;0.010372308619786837
2022-11-29;876.41;873.09;876.58;869.84;;0.38;0.003795374661727446;0.010374158219053343;-0.0002748479764441981;0.006110255954541721;0.010372308619786837;0.01038918764035593;0.003795374661727446;1.4404868822882726e-05;872.6940000000001;859.8625;0.004625840358884863;0.010374158219053343
2022-11-30;874.73;876.41;876.54;866.73;;-0.19;-0.0019187506600551953;0.01003953059920046;0.003795374661727446;-0.0002748479764441981;0.010374158219053343;0.010372308619786837;0.0019187506600551953;3.6816040954622477e-06;873.1139999999999;859.8504999999999;0.004542051263882625;0.01003953059920046
2022-12-01;888.19;874.73;891.61;871.02;;1.54;0.015270416758025915;0.010451136849842314;-0.0019187506600551953;0.003795374661727446;0.01003953059920046;0.010374158219053343;0.015270416758025915;0.0002331856279637987;877.15;860.816;0.0067646928999997745;0.010451136849842314
2022-12-02;890.04;888.19;894.98;882.79;;0.21;0.0020807214673572946;0.01036323366605315;0.015270416758025915;-0.0019187506600551953;0.010451136849842314;0.01003953059920046;0.0020807214673572946;4.329401824721493e-06;880.492;862.077;0.0067792782137705305;0.01036323366605315
2022-12-05;906.36;890.04;906.36;889.38;;1.83;0.01817017257688997;0.01083599265144194;0.0020807214673572946;0.015270416758025915;0.01036323366605315;0.010451136849842314;0.01817017257688997;0.00033015517147396437;887.1460000000001;864.425;0.008746936158747212;0.01083599265144194
2022-12-06;911.12;906.36;915.57;906.36;;0.53;0.005238033852738805;0.01084670402513749;0.01817017257688997;0.0020807214673572946;0.01083599265144194;0.01036323366605315;0.005238033852738805;2.7436998642437732e-05;894.0880000000001;866.833;0.008617865971691724;0.01084670402513749
2022-12-07;913.56;911.12;915.41;908.98;;0.27;0.002674443140025871;0.010396830379303995;0.005238033852738805;0.01817017257688997;0.01084670402513749;0.01083599265144194;0.002674443140025871;7.15264610923144e-06;901.8539999999999;869.811;0.007499350998074376;0.010396830379303995
2022-12-08;913.71;913.56;919.93;908.51;;0.02;0.00016417934989028501;0.010294952141647398;0.002674443140025871;0.005238033852738805;0.010396830379303995;0.01084670402513749;0.00016417934989028501;2.695485893039663e-08;906.958;872.9530000000001;0.0072216887001031035;0.010294952141647398
2022-12-09;911.04;913.71;921.14;911.04;;-0.29;-0.002926430366339116;0.008357925791940763;0.00016417934989028501;0.002674443140025871;0.010294952141647398;0.010396830379303995;0.002926430366339116;8.563994689031692e-06;911.158;876.9310000000002;0.008132766565528636;0.008357925791940763
2022-12-12;913.32;911.04;915.67;909.86;;0.25;0.0024995079776277693;0.007827252777861816;-0.002926430366339116;0.00016417934989028501;0.008357925791940763;0.010294952141647398;0.0024995079776277693;6.247540130224861e-06;912.55;881.3605;0.003071011580759329;0.007827252777861816
2022-12-13;916.05;913.32;919.26;912.49;;0.3;0.0029846362699528133;0.007572238672378414;0.0024995079776277693;-0.002926430366339116;0.007827252777861816;0.008357925791940763;0.0029846362699528133;8.908053663917843e-06;913.5360000000001;885.359;0.0025037521944673165;0.007572238672378414
2022-12-14;912.44;916.05;919.09;912.44;;-0.39;-0.003948618467115541;0.007552511877666529;0.0029846362699528133;0.0024995079776277693;0.007572238672378414;0.007827252777861816;0.003948618467115541;1.5591587798845883e-05;913.3119999999999;888.6469999999999;0.0031239862427686017;0.007552511877666529
2022-12-15;906.7;912.44;913.92;905.47;;-0.63;-0.00631069521812747;0.007852545082250922;-0.003948618467115541;0.0029846362699528133;0.007552511877666529;0.007572238672378414;0.00631069521812747;3.982487413609692e-05;911.9100000000001;891.3895;0.004101009708288834;0.007852545082250922
2022-12-16;891.37;906.7;909.32;888.22;;-1.69;-0.017052029630732088;0.0075880035036259156;-0.00631069521812747;-0.003948618467115541;0.007852545082250922;0.007552511877666529;0.017052029630732088;0.0002907717145273651;907.976;892.3655000000001;0.00815564906096053;0.0075880035036259156
2022-12-19;892.06;891.37;893.83;889.23;;0.08;0.0007737898705619741;0.007403332878396385;-0.017052029630732088;-0.00631069521812747;0.0075880035036259156;0.007852545082250922;0.0007737898705619741;5.987507637843166e-07;903.7239999999999;893.6365;0.007822195973561239;0.007403332878396385
2022-12-20;877.75;892.06;895.22;877.56;;-1.6;-0.016171579843298745;0.008379833998967154;0.0007737898705619741;-0.017052029630732088;0.007403332878396385;0.0075880035036259156;0.016171579843298745;0.0002615199946281863;896.064;894.0955;0.007802129654775141;0.008379833998967154
2022-12-21;881.77;876.96;882.52;876.59;;0.46;0.004569435976530071;0.008377416525688079;-0.016171579843298745;0.0007737898705619741;0.008379833998967154;0.007403332878396385;0.004569435976530071;2.0879745143607327e-05;889.93;894.5525;0.009744089294042977;0.008377416525688079
2022-12-22;884.32;881.77;888.89;881.77;;0.29;0.0028877370598810598;0.008277114966836785;0.004569435976530071;-0.016171579843298745;0.008377416525688079;0.008379833998967154;0.0028877370598810598;8.339025327010508e-06;885.4540000000001;895.368;0.010690916166362687;0.008277114966836785
2022-12-23;882.76;884.32;887.95;882.75;;-0.18;-0.0017656251049937993;0.008204762050562782;0.0028877370598810598;0.004569435976530071;0.008277114966836785;0.008377416525688079;0.0017656251049937993;3.1174320113843647e-06;883.732;895.8395;0.008300793952403535;0.008204762050562782
2022-12-26;886.4;882.76;886.4;882.36;;0.41;0.004114953013060247;0.008240539951441996;-0.0017656251049937993;0.0028877370598810598;0.008204762050562782;0.008277114966836785;0.004114953013060247;1.69328382996936e-05;882.6;896.5049999999999;0.00869893944013058;0.008240539951441996
2022-12-27;881.13;886.4;886.4;879.25;;-0.59;-0.005963141351312031;0.008339445092811794;0.004114953013060247;-0.0017656251049937993;0.008240539951441996;0.008204762050562782;0.005963141351312031;3.555905477572747e-05;883.2760000000001;896.741;0.0045242074710645916;0.008339445092811794
2022-12-28;876.91;881.13;886.69;876.71;;-0.48;-0.004800810112548128;0.008403881948420126;-0.005963141351312031;0.004114953013060247;0.008339445092811794;0.008240539951441996;0.004800810112548128;2.304777773674437e-05;882.3040000000001;896.85;0.004496855381342027;0.008403881948420126
2022-12-29;869.27;876.91;881.13;865.14;;-0.87;-0.0087505855653528;0.007821680925156808;-0.004800810112548128;-0.005963141351312031;0.008403881948420126;0.008339445092811794;0.0087505855653528;7.657274773656076e-05;879.2940000000001;895.9040000000001;0.004906652874556427;0.007821680925156808
2022-12-30;857.43;869.27;874.99;856.58;;-1.36;-0.013714235908899038;0.008270627914435693;-0.0087505855653528;-0.004800810112548128;0.007821680925156808;0.008403881948420126;0.013714235908899038;0.00018808026656493582;874.2279999999998;894.2735;0.006532032283064612;0.008270627914435693
2023-01-02;856.85;857.43;866.2;856.58;;-0.07;-0.0006766689480491198;0.006812742037490758;-0.013714235908899038;-0.0087505855653528;0.008270627914435693;0.007821680925156808;0.0006766689480491198;4.5788086525390245e-07;868.318;891.798;0.004842569818289969;0.006812742037490758
2023-01-03;850.38;856.85;858.55;845.95;;-0.76;-0.007579565699989194;0.006615980245734022;-0.0006766689480491198;-0.013714235908899038;0.006812742037490758;0.008270627914435693;0.007579565699989194;5.744981620045268e-05;862.168;888.7610000000001;0.004828247429005632;0.006615980245734022
2023-01-04;833.69;850.38;852.65;833.69;;-1.96;-0.01982167778456069;0.007387370154237372;-0.007579565699989194;-0.0006766689480491198;0.006615980245734022;0.006812742037490758;0.01982167778456069;0.0003928989101949468;853.524;884.7674999999999;0.007150979502949287;0.007387370154237372
2023-01-05;802.67;833.69;838.02;802.67;;-3.72;-0.0379179600464091;0.010396659648455698;-0.01982167778456069;-0.007579565699989194;0.007387370154237372;0.006615980245734022;0.0379179600464091;0.0014377716940810767;840.204;879.2155;0.014194350038521352;0.010396659648455698
2023-01-06;775.38;802.67;810.0;775.38;;-3.4;-0.03459043881074428;0.012098836219543416;-0.0379179600464091;-0.01982167778456069;0.010396659648455698;0.007387370154237372;0.03459043881074428;0.001196498457119844;823.7940000000001;872.4324999999999;0.01629076083770936;0.012098836219543416
2023-01-09;782.33;775.38;797.01;775.38;;0.9;0.008923414650266907;0.012473437718088667;-0.03459043881074428;-0.0379179600464091;0.012098836219543416;0.010396659648455698;0.008923414650266907;7.962732902059807e-05;808.89;865.883;0.01942001210551462;0.012473437718088667
2023-01-10;797.58;782.33;797.58;779.75;;1.95;0.019305496692141006;0.013686883157482567;0.008923414650266907;-0.03459043881074428;0.012473437718088667;0.012098836219543416;0.019305496692141006;0.00037270220253026733;798.33;859.9594999999999;0.02577647529434997;0.013686883157482567
2023-01-12;814.28;797.58;818.62;797.48;;2.09;0.020722144091282663;0.01501636024567031;0.019305496692141006;0.008923414650266907;0.013686883157482567;0.012473437718088667;0.020722144091282663;0.000429407255739881;794.448;855.0514999999999;0.029176262837525443;0.01501636024567031
2023-01-13;828.99;814.28;831.84;814.28;;1.81;0.017903805137518044;0.01591315144925886;0.020722144091282663;0.019305496692141006;0.01501636024567031;0.013686883157482567;0.017903805137518044;0.0003205462384022175;799.712;851.1659999999999;0.023401831661781208;0.01591315144925886
2023-01-16;832.41;828.99;840.43;828.99;;0.41;0.0041170155660243775;0.01573596820983411;0.017903805137518044;0.020722144091282663;0.01591315144925886;0.01501636024567031;0.0041170155660243775;1.6949817170887025e-05;811.118;848.2180000000001;0.007277214480419351;0.01573596820983411
2023-01-17;834.32;832.41;838.84;832.4;;0.23;0.002291913910569349;0.015760913184238775;0.0041170155660243775;0.017903805137518044;0.01573596820983411;0.01591315144925886;0.002291913910569349;5.252869373461286e-06;821.516;845.3309999999999;0.008901146021124968;0.015760913184238775
2023-01-18;831.93;834.32;835.66;831.93;;-0.29;-0.0028687191466488407;0.015469155170921508;0.002291913910569349;0.0041170155660243775;0.015760913184238775;0.01573596820983411;0.0028687191466488407;8.229549542349652e-06;828.3860000000001;843.04;0.010305201694315307;0.015469155170921508
2023-01-19;822.08;831.93;836.53;820.78;;-1.18;-0.011910588744789868;0.015501524695394266;-0.0028687191466488407;0.002291913910569349;0.015469155170921508;0.015760913184238775;0.011910588744789868;0.00014186212424751509;829.9460000000001;840.0555;0.010893385076746274;0.015501524695394266
2023-01-20;819.25;822.08;834.5;819.25;;-0.34;-0.003448426342594873;0.015428580706771772;-0.011910588744789868;-0.0028687191466488407;0.015501524695394266;0.015469155170921508;0.003448426342594873;1.1891644240302253e-05;827.9979999999999;836.802;0.006249983507890591;0.015428580706771772
2023-01-23;825.11;819.25;826.0;812.55;;0.72;0.00712742320099148;0.015617936156209463;-0.003448426342594873;-0.011910588744789868;0.015428580706771772;0.015501524695394266;0.00712742320099148;5.080016148603164e-05;826.5380000000001;833.9195;0.007115454604524953;0.015617936156209463
2023-01-24;818.74;825.11;827.74;818.74;;-0.77;-0.007750137645500105;0.015543552720127123;0.00712742320099148;-0.003448426342594873;0.015617936156209463;0.015428580706771772;0.007750137645500105;6.0064633524197904e-05;823.4219999999999;830.5364999999999;0.007102468408305747;0.015543552720127123
2023-01-25;825.23;818.74;827.9;818.74;;0.79;0.007895562224934077;0.015757465697094172;-0.007750137645500105;0.00712742320099148;0.015543552720127123;0.015617936156209463;0.007895562224934077;6.233990284780594e-05;822.082;827.7414999999999;0.00885834699594998;0.015757465697094172
2023-01-26;808.34;825.23;829.53;808.34;;-2.05;-0.02067937326720489;0.016231169028239602;0.007895562224934077;-0.007750137645500105;0.015757465697094172;0.015543552720127123;0.02067937326720489;0.00042763647872438827;819.3340000000001;824.3129999999999;0.01178892425741869;0.016231169028239602
2023-01-27;806.7;808.34;820.65;806.61;;-0.2;-0.002030910149215841;0.01619872141295981;-0.02067937326720489;0.007895562224934077;0.016231169028239602;0.015757465697094172;0.002030910149215841;4.124596034187909e-06;816.8240000000001;821.1845;0.01180363173787533;0.01619872141295981
2023-01-30;809.7;806.7;814.3;803.78;;0.37;0.003711956749139878;0.016102083384183917;-0.002030910149215841;-0.02067937326720489;0.01619872141295981;0.016231169028239602;0.003711956749139878;1.3778622907485091e-05;813.742;818.798;0.011145154222926614;0.016102083384183917
2023-01-31;825.61;809.7;825.61;809.42;;1.96;0.01945869836497579;0.016857768632728136;0.003711956749139878;-0.002030910149215841;0.016102083384183917;0.01619872141295981;0.01945869836497579;0.00037864094205911146;815.1160000000001;817.2360000000001;0.014769531274122318;0.016857768632728136
2023-02-01;818.49;825.61;826.69;818.49;;-0.86;-0.008661327791472277;0.01687881804067357;0.01945869836497579;0.003711956749139878;0.016857768632728136;0.016102083384183917;0.008661327791472277;7.501859911133002e-05;813.768;815.6415;0.014880760251631037;0.01687881804067357
2023-02-02;832.88;818.49;832.88;818.06;;1.76;0.017428394900925227;0.016853618731046065;-0.008661327791472277;0.01945869836497579;0.01687881804067357;0.016857768632728136;0.017428394900925227;0.00030374894882259645;818.676;815.601;0.012210940046169447;0.016853618731046065
2023-02-03;832.05;832.88;835.35;831.77;;-0.1;-0.0009970389971442934;0.014318737110565746;0.017428394900925227;-0.008661327791472277;0.016853618731046065;0.01687881804067357;0.0009970389971442934;9.940867618264982e-07;823.7459999999999;817.07;0.012049025105363929;0.014318737110565746
2023-02-06;830.06;832.05;839.92;826.64;;-0.24;-0.0023945478348183454;0.011555733314541199;-0.0009970389971442934;0.017428394900925227;0.014318737110565746;0.016853618731046065;0.0023945478348183454;5.733859333233226e-06;827.818;819.8039999999999;0.012656906714506831;0.011555733314541199
2023-02-07;842.61;830.06;844.98;830.06;;1.51;0.015006230167490552;0.011786305303028913;-0.0023945478348183454;-0.0009970389971442934;0.011555733314541199;0.014318737110565746;0.015006230167490552;0.00022518694383970352;831.2180000000001;822.818;0.011484768323045094;0.011786305303028913
2023-02-08;860.11;842.61;860.12;837.4;;2.08;0.020556070542872205;0.011876362619158113;0.015006230167490552;-0.0023945478348183454;0.011786305303028913;0.011555733314541199;0.020556070542872205;0.0004225520361635384;839.542;825.9445;0.010795850552182384;0.011876362619158113
2023-02-09;865.69;860.11;869.08;858.06;;0.65;0.0064665887643813634;0.011215024112204918;0.020556070542872205;0.015006230167490552;0.011876362619158113;0.011786305303028913;0.0064665887643813634;4.1816770247623286e-05;846.104;828.515;0.009971402424483048;0.011215024112204918
2023-02-10;864.23;865.69;868.83;864.23;;-0.17;-0.0016879397274388234;0.010693862886450693;0.0064665887643813634;0.020556070542872205;0.011215024112204918;0.011876362619158113;0.0016879397274388234;2.8491405234662494e-06;852.54;830.277;0.010126115574181993;0.010693862886450693
2023-02-13;857.13;864.23;866.78;857.07;;-0.82;-0.008249338039462666;0.010924990583629217;-0.0016879397274388234;0.0064665887643813634;0.010693862886450693;0.011215024112204918;0.008249338039462666;6.805157808932575e-05;857.9540000000001;831.5129999999999;0.011773722440909113;0.010924990583629217
2023-02-14;844.81;857.13;860.94;844.81;;-1.44;-0.014477849039226652;0.011487115939817355;-0.008249338039462666;-0.0016879397274388234;0.010924990583629217;0.010693862886450693;0.014477849039226652;0.0002096081128026361;858.394;832.0375;0.013633761336088656;0.011487115939817355
2023-02-15;848.06;844.81;850.62;841.85;;0.38;0.0038396380027363045;0.011477676450696082;-0.014477849039226652;-0.008249338039462666;0.011487115939817355;0.010924990583629217;0.0038396380027363045;1.4742819992056837e-05;855.984;832.844;0.008620559865706949;0.011477676450696082
2023-02-16;848.9;848.06;852.65;847.41;;0.1;0.0009900057380349404;0.011071603497152952;0.0038396380027363045;-0.014477849039226652;0.011477676450696082;0.011487115939817355;0.0009900057380349404;9.80111361342107e-07;852.626;834.1850000000001;0.0074079945563585246;0.011071603497152952
2023-02-17;857.58;848.9;860.7;846.22;;1.02;0.010173075405156702;0.011162956117514916;0.0009900057380349404;0.0038396380027363045;0.011071603497152952;0.011477676450696082;0.010173075405156702;0.00010349146319900419;851.2959999999999;836.1015;0.009809951636928601;0.011162956117514916
2023-02-20;857.73;857.58;861.01;855.32;;0.02;0.00017489550038455782;0.011112402507716383;0.010173075405156702;0.0009900057380349404;0.011162956117514916;0.011071603497152952;0.00017489550038455782;3.0588436054764865e-08;851.4159999999999;837.7324999999998;0.009065803348436931;0.011112402507716383
2023-02-21;843.95;857.73;858.02;843.95;;-1.61;-0.0161961135145266;0.011647575587592154;0.00017489550038455782;0.010173075405156702;0.011112402507716383;0.011162956117514916;0.0161961135145266;0.00026231409297543116;851.244;838.993;0.009764112965023724;0.011647575587592154
2023-02-22;849.56;843.95;851.27;839.63;;0.66;0.006625317265109072;0.011614375858789171;-0.0161961135145266;0.00017489550038455782;0.011647575587592154;0.011112402507716383;0.006625317265109072;4.3894828863352353e-05;851.5440000000001;840.2094999999999;0.010125296286110396;0.011614375858789171
2023-02-23;854.34;849.56;857.0;847.41;;0.56;0.0056106726209123456;0.010402115554796585;0.006625317265109072;-0.0161961135145266;0.011614375858789171;0.011647575587592154;0.0056106726209123456;3.147964725905541e-05;852.632;842.5094999999999;0.010404923139624211;0.010402115554796585
